t,v
0.859327476573668,0.5142644930531306
0.8653044256571883,0.5177413205775628
0.8712813747407087,0.5214060862759022
0.877258323824229,0.5250850549354757
0.8832352729077494,0.5287640235950494
0.8892122219912697,0.532442992254623
0.89518917107479,0.5361219609141965
0.9011661201583103,0.5398009295737701
0.9071430692418306,0.5434798982333436
0.913120018325351,0.5471588668929173
0.9190969674088714,0.5508378355524909
0.9250739164923917,0.5545168042120645
0.931050865575912,0.558195772871638
0.9370278146594323,0.5618747415312116
0.9430047637429526,0.5655537101907852
0.948981712826473,0.5692326788503588
0.9549586619099933,0.5729116475099324
0.9609356109935137,0.576590616169506
0.966912560077034,0.5802695848290795
0.9728895091605543,0.5839485534886532
0.9788664582440747,0.5876275221482268
0.984843407327595,0.5913064908078003
0.9908203564111153,0.5949854594673739
0.9967973054946356,0.5986644281269474
1.002774254578156,0.602343396786521
1.0087512036616764,0.6060223654460947
1.0147281527451966,0.6097013341056682
1.020705101828717,0.6133803027652418
1.0266820509122374,0.6170592714248154
1.0326589999957576,0.6207382400843889
1.038635949079278,0.6244172087439626
1.0446128981627982,0.6280961774035361
1.0505898472463187,0.6317751460631097
1.056566796329839,0.6354541147226834
1.0625437454133593,0.6391330833822568
1.0685206944968797,0.6428120520418306
1.0744976435804,0.6464910207014041
1.0804745926639203,0.6501699893609777
1.0864515417474407,0.6538489580205513
1.092428490830961,0.6575279266801248
1.0984054399144814,0.6612068953396985
1.1043823889980016,0.664885863999272
1.110359338081522,0.6685648326588456
1.1163362871650424,0.6722438013184192
1.1223132362485626,0.6759227699779927
1.128290185332083,0.6796017386375663
1.1342671344156032,0.6832807072971399
1.1402440834991237,0.6869596759567135
1.146221032582644,0.6906386446162871
1.1521979816661643,0.6943176132758606
1.1581749307496847,0.6979965819354343
1.164151879833205,0.7016755505950079
1.1701288289167253,0.7053629688044902
1.1761057780002457,0.7091395228396493
1.182082727083766,0.7129160768748083
1.1880596761672864,0.7166926309099675
1.1940366252508066,0.7204691849451265
1.200013574334327,0.7242457389802857
1.2059905234178474,0.7280222930154447
1.2119674725013676,0.7317988470506037
1.217944421584888,0.7355754010857629
1.2239213706684082,0.7393519551209219
1.2298983197519286,0.7431285091560811
1.235875268835449,0.7469050631912402
1.2418522179189693,0.7506816172263991
1.2478291670024897,0.7544581712615583
1.25380611608601,0.7582347252967173
1.2597830651695303,0.7620112793318765
1.2657600142530507,0.7657878333670356
1.271736963336571,0.7695643874021947
1.2777139124200914,0.7733409414373538
1.2836908615036116,0.7771174954725127
1.289667810587132,0.7808940495076719
1.2956447596706522,0.7846706035428309
1.3016217087541726,0.7884471575779901
1.307598657837693,0.7922237116131492
1.3135756069212132,0.7960002656483082
1.3195525560047336,0.7997768196834674
1.3255295050882538,0.8035533737186263
1.3315064541717743,0.8073299277537855
1.3374834032552947,0.8111064817889446
1.343460352338815,0.8148830358241036
1.3494373014223353,0.8186595898592628
1.3554142505058555,0.8224361438944218
1.361391199589376,0.826212697929581
1.3673681486728964,0.82998925196474
1.3733450977564166,0.833765805999899
1.379322046839937,0.8352012598639058
1.3852989959234572,0.8360404940939412
1.3912759450069776,0.8368797283239765
1.397252894090498,0.8377189625540119
1.4032298431740182,0.8385581967840472
1.4092067922575386,0.8393974310140826
1.4151837413410588,0.840236665244118
1.4211606904245793,0.8410758994741533
1.4271376395080997,0.8419151337041887
1.4331145885916199,0.842754367934224
1.4390915376751403,0.8435936021642594
1.4450684867586605,0.8444328363942947
1.451045435842181,0.8452720706243301
1.4570223849257014,0.8461113048543655
1.4629993340092216,0.8469505390844008
1.468976283092742,0.8477897733144362
1.4749532321762622,0.8486290075444715
1.4809301812597826,0.8494682417745069
1.486907130343303,0.8503074760045423
1.4928840794268232,0.8511467102345776
1.4988610285103436,0.851985944464613
1.5048379775938638,0.8528251786946482
1.5108149266773843,0.8536644129246836
1.5167918757609047,0.8545036471547189
1.5227688248444249,0.8553428813847543
1.5287457739279453,0.8561821156147897
1.5347227230114655,0.857021349844825
1.540699672094986,0.8578605840748604
1.5466766211785064,0.8586998183048957
1.5526535702620265,0.8595390525349311
1.558630519345547,0.8603782867649664
1.5646074684290672,0.8612175209950018
1.5705844175125876,0.8620567552250371
1.576561366596108,0.8628959894550725
1.5825383156796282,0.863823946844925
1.5885152647631486,0.864838021539551
1.5944922138466688,0.8658520962341771
1.6004691629301893,0.8668661709288031
1.6064461120137097,0.8678802456234292
1.6124230610972299,0.8688943203180552
1.6184000101807503,0.8699083950126814
1.6243769592642705,0.8709224697073074
1.630353908347791,0.8719365444019335
1.6363308574313113,0.8729506190965595
1.6423078065148315,0.8739646937911855
1.648284755598352,0.8749787684858116
1.6542617046818722,0.8759928431804376
1.6602386537653926,0.8770069178750637
1.666215602848913,0.8780209925696898
1.6721925519324332,0.8790350672643158
1.6781695010159536,0.8800491419589418
1.6841464500994738,0.8810632166535679
1.6901233991829943,0.8820772913481939
1.6961003482665147,0.88309136604282
1.7020772973500349,0.884105440737446
1.7080542464335553,0.8851195154320721
1.7140311955170755,0.8861335901266981
1.720008144600596,0.8871476648213242
1.7259850936841163,0.8881617395159502
1.7319620427676365,0.8891758142105763
1.737938991851157,0.8901898889052023
1.7439159409346772,0.8912039635998285
1.7498928900181976,0.8922180382944545
1.755869839101718,0.8932321129890806
1.7618467881852382,0.8942461876837066
1.7678237372687586,0.8952602623783327
1.7738006863522788,0.8962743370729587
1.7797776354357993,0.8972884117675848
1.7857545845193197,0.8983024864622108
1.7917315336028399,0.8992728643358681
1.7977084826863603,0.899055562615591
1.8036854317698805,0.898838260895314
1.809662380853401,0.898620959175037
1.8156393299369211,0.89840365745476
1.8216162790204415,0.898186355734483
1.827593228103962,0.897969054014206
1.8335701771874822,0.897751752293929
1.8395471262710026,0.8975344505736519
1.8455240753545228,0.8973171488533749
1.8515010244380432,0.8970998471330979
1.8574779735215636,0.8968825454128209
1.8634549226050838,0.8966652436925439
1.8694318716886043,0.8964479419722668
1.8754088207721245,0.8962306402519898
1.8813857698556449,0.8960133385317128
1.8873627189391653,0.8957960368114358
1.8933396680226855,0.8955787350911588
1.899316617106206,0.8953614333708818
1.9052935661897261,0.8951441316506048
1.9112705152732465,0.8949268299303278
1.917247464356767,0.8947095282100508
1.9232244134402872,0.8944922264897738
1.9292013625238076,0.8942749247694968
1.9351783116073278,0.8940576230492198
1.9411552606908482,0.8938403213289428
1.9471322097743686,0.8936230196086657
1.9531091588578888,0.8934057178883887
1.9590861079414092,0.8931884161681116
1.9650630570249294,0.8929711144478346
1.9710400061084499,0.8927538127275576
1.9770169551919703,0.8925365110072806
1.9829939042754905,0.8923192092870036
1.988970853359011,0.8921019075667266
1.9949478024425311,0.8924286522980677
2.0009247515260515,0.8927974067324771
2.006901700609572,0.8931661611668866
2.0128786496930924,0.893534915601296
2.0188555987766126,0.8939036700357056
2.0248325478601332,0.894272424470115
2.0308094969436534,0.8946411789045245
2.0367864460271736,0.895009933338934
2.0427633951106943,0.8953786877733435
2.0487403441942145,0.8957474422077529
2.0547172932777347,0.8961161966421624
2.060694242361255,0.8964849510765719
2.0666711914447755,0.8968537055109813
2.0726481405282957,0.8972224599453908
2.078625089611816,0.8975912143798003
2.0846020386953366,0.8979599688142097
2.0905789877788568,0.8983287232486192
2.096555936862377,0.8986974776830287
2.1025328859458976,0.8990662321174382
2.108509835029418,0.8994349865518476
2.114486784112938,0.8998037409862572
2.120463733196458,0.9001724954206666
2.126440682279979,0.900541249855076
2.132417631363499,0.9009100042894855
2.1383945804470192,0.901278758723895
2.14437152953054,0.9016475131583045
2.15034847861406,0.9020162675927139
2.1563254276975803,0.9023850220271233
2.162302376781101,0.9027537764615329
2.168279325864621,0.9031225308959423
2.1742562749481413,0.9034912853303518
2.1802332240316615,0.9038600397647613
2.186210173115182,0.9042287941991708
2.1921871221987024,0.9045975486335802
2.1981640712822226,0.9049663030679896
2.204141020365743,0.9053350575023992
2.2101179694492634,0.9057038119368086
2.2160949185327836,0.9060725663712181
2.2220718676163043,0.9064413208056276
2.2280488166998245,0.9060933229655047
2.2340257657833447,0.905673705850487
2.240002714866865,0.9052540887354693
2.2459796639503855,0.9048344716204516
2.2519566130339057,0.904414854505434
2.257933562117426,0.9039952373904163
2.2639105112009466,0.9035756202753986
2.2698874602844668,0.9031560031603809
2.275864409367987,0.9027363860453633
2.2818413584515076,0.9023167689303456
2.287818307535028,0.9018971518153279
2.293795256618548,0.9014775347003102
2.299772205702068,0.9010579175852926
2.305749154785589,0.9006383004702749
2.311726103869109,0.9002186833552572
2.3177030529526292,0.8997990662402395
2.32368000203615,0.8993794491252218
2.32965695111967,0.8989598320102042
2.3356339002031903,0.8985402148951865
2.341610849286711,0.8981205977801688
2.347587798370231,0.8977009806651511
2.3535647474537513,0.8972813635501335
2.3595416965372715,0.8968617464351158
2.365518645620792,0.8964421293200981
2.3714955947043124,0.8960225122050804
2.3774725437878326,0.8956028950900629
2.383449492871353,0.8951832779750452
2.3894264419548734,0.8947636608600275
2.3954033910383936,0.8943440437450099
2.4013803401219143,0.8939244266299922
2.4073572892054345,0.8935048095149745
2.4133342382889547,0.8930851923999568
2.419311187372475,0.8926655752849392
2.4252881364559955,0.8922459581699215
2.4312650855395157,0.8920863309352518
2.437242034623036,0.8920863309352518
2.4432189837065565,0.8920863309352518
2.4491959327900767,0.8920863309352518
2.455172881873597,0.8920863309352518
2.4611498309571176,0.8920863309352518
2.467126780040638,0.8920863309352518
2.473103729124158,0.8920863309352518
2.479080678207678,0.8920863309352518
2.485057627291199,0.8920863309352518
2.491034576374719,0.8920863309352518
2.4970115254582392,0.8920863309352518
2.50298847454176,0.8920863309352518
2.50896542362528,0.8920863309352518
2.5149423727088003,0.8920863309352518
2.520919321792321,0.8920863309352518
2.526896270875841,0.8920863309352518
2.5328732199593613,0.8920863309352518
2.5388501690428815,0.8920863309352518
2.544827118126402,0.8920863309352518
2.5508040672099224,0.8920863309352518
2.5567810162934426,0.8920863309352518
2.562757965376963,0.8920863309352518
2.5687349144604834,0.8920863309352518
2.5747118635440036,0.8920863309352518
2.580688812627524,0.8920863309352518
2.5866657617110445,0.8920863309352518
2.5926427107945647,0.8920863309352518
2.598619659878085,0.8920863309352518
2.6045966089616055,0.8920863309352518
2.6105735580451257,0.8920863309352518
2.616550507128646,0.8920863309352518
2.6225274562121665,0.8920863309352518
2.6285044052956867,0.8919972511101049
2.634481354379207,0.8918234097338833
2.640458303462727,0.8916495683576617
2.646435252546248,0.8914757269814401
2.652412201629768,0.8913018856052185
2.658389150713288,0.8911280442289968
2.664366099796809,0.8909542028527753
2.670343048880329,0.8907803614765536
2.6763199979638492,0.890606520100332
2.68229694704737,0.8904326787241105
2.68827389613089,0.8902588373478888
2.6942508452144103,0.8900849959716672
2.7002277942979305,0.8899111545954456
2.706204743381451,0.889737313219224
2.7121816924649713,0.8895634718430024
2.7181586415484915,0.8893896304667808
2.724135590632012,0.8892157890905592
2.7301125397155324,0.8890419477143375
2.7360894887990526,0.888868106338116
2.742066437882573,0.8886942649618943
2.7480433869660934,0.8885204235856727
2.7540203360496136,0.8883465822094512
2.759997285133134,0.8881727408332295
2.7659742342166544,0.8879988994570079
2.7719511833001746,0.8878250580807863
2.777928132383695,0.8876512167045647
2.7839050814672155,0.8874773753283431
2.7898820305507357,0.8873035339521215
2.795858979634256,0.8871296925758999
2.8018359287177765,0.8869558511996782
2.8078128778012967,0.8867820098234567
2.813789826884817,0.8866081684472351
2.819766775968337,0.8864343270710134
2.825743725051858,0.8862604856947919
2.831720674135378,0.8860866443185702
2.837697623218898,0.8859128029423486
2.843674572302419,0.885738961566127
2.849651521385939,0.8855651201899054
2.8556284704694592,0.8853912788136838
2.86160541955298,0.8852174374374622
2.8675823686365,0.8850435960612406
2.8735593177200203,0.8849181399178376
2.8795362668035405,0.8851209548567629
2.885513215887061,0.885323769795688
2.8914901649705813,0.8855265847346133
2.8974671140541015,0.8857293996735385
2.903444063137622,0.8859322146124637
2.9094210122211424,0.8861350295513889
2.9153979613046626,0.8863378444903142
2.921374910388183,0.8865406594292393
2.9273518594717034,0.8867434743681646
2.9333288085552236,0.8869462893070897
2.939305757638744,0.887149104246015
2.9452827067222644,0.8873519191849402
2.9512596558057846,0.8875547341238654
2.957236604889305,0.8877575490627906
2.9632135539728255,0.8879603640017159
2.9691905030563457,0.888163178940641
2.975167452139866,0.8883659938795663
2.9811444012233865,0.8885688088184914
2.9871213503069067,0.8887716237574167
2.993098299390427,0.8889744386963419
2.999075248473947,0.889177253635267
3.0050521975574678,0.8893800685741923
3.011029146640988,0.8895828835131174
3.017006095724508,0.8897856984520427
3.022983044808029,0.8899885133909679
3.028959993891549,0.8901913283298931
3.034936942975069,0.8903941432688183
3.04091389205859,0.8905969582077435
3.04689084114211,0.8907997731466687
3.0528677902256303,0.891002588085594
3.0588447393091505,0.8912054030245191
3.064821688392671,0.8914082179634444
3.0707986374761913,0.8916110329023695
3.0767755865597115,0.8918138478412948
3.082752535643232,0.89201666278022
3.0887294847267524,0.8913976406737343
3.0947064338102726,0.8903485978861901
3.1006833828937927,0.8892995550986459
3.1066603319773134,0.8882505123111016
3.1126372810608336,0.8872014695235575
3.118614230144354,0.8861524267360134
3.1245911792278744,0.8851033839484691
3.1305681283113946,0.884054341160925
3.136545077394915,0.8830052983733807
3.1425220264784355,0.8819562555858365
3.1484989755619557,0.8809072127982923
3.154475924645476,0.8798581700107482
3.160452873728996,0.878809127223204
3.1664298228125167,0.8777600844356598
3.172406771896037,0.8767110416481155
3.178383720979557,0.8756619988605714
3.1843606700630778,0.8746129560730271
3.190337619146598,0.873563913285483
3.196314568230118,0.8725148704979389
3.202291517313639,0.8714658277103946
3.208268466397159,0.8704167849228505
3.214245415480679,0.8693677421353062
3.2202223645641994,0.8683186993477621
3.22619931364772,0.8672696565602178
3.2321762627312403,0.8662206137726737
3.2381532118147605,0.8651715709851295
3.244130160898281,0.8641225281975853
3.2501071099818013,0.863073485410041
3.2560840590653215,0.8620244426224969
3.262061008148842,0.8609753998349526
3.2680379572323623,0.8599263570474085
3.2740149063158825,0.8588773142598644
3.2799918553994027,0.8578282714723201
3.2859688044829234,0.8567792286847759
3.2919457535664436,0.8557301858972317
3.297922702649964,0.8546811431096876
3.3038996517334844,0.8536321003221433
3.3098766008170046,0.8525830575345992
3.315853549900525,0.8515340147470549
3.3218304989840455,0.8504849719595107
3.3278074480675657,0.8494359291719665
3.333784397151086,0.8483868863844224
3.339761346234606,0.8473378435968782
3.3457382953181267,0.846288800809334
3.351715244401647,0.8452397580217897
3.357692193485167,0.8441907152342456
3.3636691425686878,0.8431416724467014
3.369646091652208,0.8420926296591572
3.375623040735728,0.8410435868716131
3.381599989819249,0.8399945440840688
3.387576938902769,0.8389455012965246
3.393553887986289,0.8378964585089804
3.3995308370698094,0.8368474157214363
3.40550778615333,0.835798372933892
3.4114847352368503,0.8347493301463479
3.4174616843203705,0.8337002873588036
3.423438633403891,0.8326512445712595
3.4294155824874113,0.8316022017837152
3.4353925315709315,0.8305531589961711
3.441369480654452,0.8295041162086269
3.4473464297379723,0.8284550734210827
3.4533233788214925,0.8274060306335386
3.4593003279050127,0.8263569878459943
3.4652772769885334,0.8253079450584501
3.4712542260720536,0.8242589022709059
3.477231175155574,0.8232098594833618
3.4832081242390944,0.8221608166958175
3.4891850733226146,0.8211117739082734
3.495162022406135,0.8198841928237434
3.5011389714896555,0.8165272559036019
3.5071159205731757,0.8131703189834605
3.513092869656696,0.8098133820633192
3.519069818740216,0.8064564451431778
3.5250467678237367,0.8030995082230363
3.531023716907257,0.799742571302895
3.537000665990777,0.7963856343827537
3.5429776150742978,0.7930286974626121
3.548954564157818,0.7896717605424707
3.554931513241338,0.7863148236223294
3.560908462324859,0.7829578867021878
3.566885411408379,0.7796009497820465
3.572862360491899,0.7762440128619051
3.5788393095754194,0.7728870759417639
3.58481625865894,0.7695301390216223
3.5907932077424602,0.7661732021014809
3.5967701568259804,0.7628162651813396
3.602747105909501,0.759459328261198
3.6087240549930213,0.7561023913410567
3.6147010040765415,0.7527454544209153
3.6206779531600617,0.7493885175007741
3.6266549022435823,0.7460315805806325
3.6326318513271025,0.7426746436604912
3.6386088004106227,0.7393177067403498
3.6445857494941434,0.7359607698202082
3.6505626985776636,0.7326038329000669
3.656539647661184,0.7292468959799255
3.6625165967447044,0.725889959059784
3.6684935458282246,0.7225330221396427
3.674470494911745,0.7191760852195014
3.680447443995265,0.71581914829936
3.6864243930787857,0.7124622113792185
3.692401342162306,0.7091052744590771
3.698378291245826,0.7057483375389357
3.7043552403293467,0.7010096124780854
3.710332189412867,0.6958986760171703
3.716309138496387,0.690787739556255
3.7222860875799078,0.6856768030953395
3.728263036663428,0.6805658666344243
3.734239985746948,0.6754549301735091
3.7402169348304684,0.6703439937125939
3.746193883913989,0.6652330572516784
3.752170832997509,0.6601221207907632
3.7581477820810294,0.6550111843298481
3.76412473116455,0.6499002478689324
3.7701016802480702,0.6447893114080173
3.7760786293315904,0.6396783749471021
3.782055578415111,0.6345674384861866
3.7880325274986313,0.6294565020252714
3.7940094765821515,0.6243455655643562
3.7999864256656717,0.619234629103441
3.8059633747491923,0.6141236926425254
3.8119403238327125,0.6090127561816103
3.8179172729162327,0.6039018197206951
3.8238942219997534,0.5987908832597796
3.8298711710832736,0.5936799467988644
3.8358481201667938,0.5885690103379492
3.8418250692503144,0.5834580738770336
3.8478020183338346,0.5783471374161184
3.853778967417355,0.5732362009552032
3.859755916500875,0.5681252644942881
3.8657328655843957,0.5630143280333726
3.871709814667916,0.5579033915724574
3.877686763751436,0.553050495239602
3.8836637128349567,0.5490722022068381
3.889640661918477,0.5450939091740744
3.895617611001997,0.5411156161413108
3.9015945600855177,0.5371373231085468
3.907571509169038,0.5331590300757831
3.913548458252558,0.5291807370430195
3.9195254073360783,0.5252024440102558
3.925502356419599,0.5212241509774919
3.931479305503119,0.5172458579447282
3.9374562545866394,0.5132675649119646
3.94343320367016,0.5092892718792006
3.9494101527536802,0.5053109788464369
3.9553871018372004,0.5013326858136733
3.961364050920721,0.49735439278090937
3.9673410000042413,0.4933760997481457
3.9733179490877615,0.4893978067153821
3.9792948981712817,0.4854195136826184
3.9852718472548023,0.48144122064985445
3.9912487963383225,0.4774629276170908
3.9972257454218427,0.47348463458432716
4.003202694505363,0.4695063415515632
4.009179643588883,0.4655280485187998
4.015156592672404,0.4615497554860359
4.021133541755924,0.45757146245327196
4.027110490839444,0.4535931694205086
4.033087439922965,0.4496148763877446
4.0390643890064855,0.4456365833549807
4.045041338090005,0.4416582903222173
4.051018287173526,0.4376799972894534
4.0569952362570465,0.4337017042566894
4.062972185340566,0.4300301415530249
4.068949134424087,0.42668369506075876
4.0749260835076075,0.4233372485684926
4.080903032591127,0.4199908020762269
4.086879981674648,0.41664435558396073
4.092856930758169,0.4132979090916946
4.098833879841688,0.40995146259942894
4.104810828925209,0.40660501610716276
4.110787778008729,0.4032585696148971
4.116764727092249,0.3999121231226309
4.12274167617577,0.3965656766303648
4.12871862525929,0.3932192301380991
4.13469557434281,0.38987278364583294
4.140672523426331,0.38652633715356677
4.146649472509851,0.38317989066130115
4.1526264215933715,0.379833444169035
4.158603370676892,0.3764869976767688
4.164580319760412,0.3731405511845031
4.1705572688439325,0.36979410469223695
4.176534217927453,0.3664476581999708
4.182511167010973,0.36310121170770515
4.188488116094494,0.359754765215439
4.194465065178014,0.3564083187231728
4.200442014261534,0.3530618722309072
4.206418963345055,0.34946064756838013
4.212395912428575,0.34580997866772617
4.218372861512095,0.3421593097670727
4.224349810595616,0.33850864086641874
4.230326759679135,0.33485797196576533
4.236303708762656,0.3312073030651113
4.242280657846177,0.32755663416445735
4.2482576069296965,0.32390596526380394
4.254234556013217,0.32025529636315
4.260211505096738,0.31660462746249596
4.2661884541802575,0.31295395856184255
4.272165403263778,0.3093032896611886
4.278142352347299,0.30565262076053457
4.2841193014308185,0.30200195185988116
4.290096250514339,0.2983512829592272
4.29607319959786,0.2947006140585732
4.30205014868138,0.29104994515791976
4.3080270977649,0.2873992762572658
4.314004046848421,0.2837486073566118
4.319980995931941,0.2800979384559584
4.325957945015461,0.2764472695553044
4.331934894098982,0.27279660065465045
4.337911843182502,0.269145931753997
4.343888792266022,0.26545885298458677
4.349865741349542,0.26161604361547786
4.355842690433063,0.25777323424636844
4.361819639516583,0.253930424877259
4.367796588600103,0.2500876155081501
4.373773537683624,0.24624480613904068
4.379750486767144,0.24240199676993124
4.385727435850664,0.23855918740082235
4.391704384934185,0.2347163780317129
4.3976813340177054,0.23087356866260347
4.403658283101225,0.2270307592934946
4.409635232184746,0.22318794992438515
4.4156121812682665,0.2193451405552757
4.421589130351786,0.21550233118616682
4.427566079435307,0.21165952181705738
4.4335430285188275,0.20781671244794794
4.439519977602347,0.20397390307883906
4.445496926685868,0.20013109370972965
4.451473875769389,0.19628828434062018
4.457450824852908,0.19244547497151132
4.463427773936429,0.18860266560240185
4.469404723019949,0.184759856233293
4.475381672103469,0.18091704686418356
4.48135862118699,0.17627734547056276
4.48733557027051,0.17133373133426122
4.49331251935403,0.16639011719795896
4.499289468437551,0.1614465030616567
4.505266417521071,0.15650288892535516
4.5112433666045915,0.1515592747890529
4.517220315688112,0.1466156606527506
4.523197264771632,0.1416720465164491
4.5291742138551525,0.1367284323801468
4.535151162938673,0.13178481824384455
4.541128112022193,0.12684120410754302
4.5471050611057136,0.12189758997124076
4.553082010189234,0.1169539758349385
4.559058959272754,0.11201036169863696
4.565035908356275,0.1070667475623347
4.571012857439795,0.10212313342603242
4.576989806523315,0.09717951928973088
4.582966755606836,0.09223590515342862
4.588943704690355,0.08729229101712709
4.594920653773876,0.08283004877182165
4.600897602857397,0.0784840143662812
4.606874551940916,0.0741379799607414
4.612851501024437,0.06979194555520095
4.618828450107958,0.0654459111496605
4.6248053991914775,0.06109987674412071
4.630782348274998,0.05675384233858026
4.636759297358519,0.05240780793303981
4.6427362464420385,0.04806177352750001
4.648713195525559,0.043715739121959564
4.65469014460908,0.03936970471641912
4.6606670936926,0.035023670310879315
4.66664404277612,0.030677635905338868
4.672620991859641,0.02633160149979842
4.678597940943161,0.021985567094258626
4.684574890026681,0.01763953268871818
4.690551839110201,0.01329349828317837
4.696528788193722,0.008947463877637923
4.702505737277242,0.004601429472097476
4.708482686360762,0.0002553950665576815
4.714459635444283,-0.0040906393389827655
4.720436584527803,-0.008436673744523213
4.726413533611323,-0.012782708150063021
4.732390482694844,-0.017128742555603454
4.738367431778364,-0.0214747769611439
4.744344380861884,-0.02582081136668371
4.750321329945405,-0.030166845772224157
4.756298279028925,-0.034512880177764604
4.762275228112445,-0.0388589145833044
4.768252177195966,-0.04320494898884486
4.7742291262794865,-0.04755098339438529
